,seqnames,start,end,width,strand,Conc,Conc_0.mM,Conc_10.mM,Fold,p.value,FDR
8021,chr21,17537243,17537743,501,*,5.4,4.8,5.83,-1.03,0.00018,0.00279
8022,chr14,22651002,22651502,501,*,6.18,5.19,6.77,-1.58,0.00018,0.00279
8023,chrX,1749486,1749986,501,*,5.01,4.34,5.47,-1.13,0.00018,0.00279
8025,chr2,10091798,10092770,973,*,5.82,5.27,6.21,-0.94,0.000181,0.00279
8026,chr1,203144581,203145081,501,*,6.33,5.89,6.66,-0.78,0.000181,0.0028
8027,chr1,21671119,21671619,501,*,5.82,5.27,6.21,-0.94,0.000181,0.0028
8028,chr11,15073683,15074183,501,*,6.02,5.53,6.39,-0.87,0.000181,0.0028
8029,chr2,26477846,26478346,501,*,6.74,6.35,7.04,-0.7,0.000181,0.0028
8030,chr4,67718844,67719344,501,*,3.92,2.77,4.56,-1.79,0.000181,0.0028
8031,chr11,43282454,43283633,1180,*,6.23,5.78,6.57,-0.79,0.000181,0.0028
8033,chr9,117556129,117556629,501,*,6.17,5.66,6.55,-0.89,0.000182,0.00281
8034,chrX,123824972,123825472,501,*,7.05,6.63,7.38,-0.75,0.000182,0.00281
8035,chr15,26148482,26148982,501,*,4.7,3.88,5.21,-1.33,0.000182,0.00281
8036,chr17,5055486,5055986,501,*,4.51,3.59,5.07,-1.48,0.000182,0.00281
8038,chr12,56987469,56987969,501,*,6.88,6.47,7.2,-0.73,0.000182,0.00281
8041,chrX,86054047,86054547,501,*,5.09,4.4,5.55,-1.15,0.000182,0.00281
8042,chr17,47087012,47087512,501,*,5.45,4.79,5.9,-1.11,0.000182,0.00281
8043,chr8,26466037,26466537,501,*,5.41,4.84,5.82,-0.98,0.000182,0.00281
8044,chr5,137660258,137660758,501,*,6.87,6.47,7.18,-0.71,0.000182,0.00281
8045,chr17,8320934,8321434,501,*,6.18,5.68,6.56,-0.87,0.000182,0.00281
8046,chr3,52798922,52799422,501,*,6.9,6.5,7.22,-0.72,0.000182,0.00281
8048,chr1,147247591,147248091,501,*,6.09,5.51,6.51,-1,0.000183,0.00282
8049,chr19,23549149,23549649,501,*,5.57,4.97,5.99,-1.02,0.000183,0.00282
8050,chr20,58054854,58055354,501,*,5.68,5.08,6.1,-1.02,0.000183,0.00282
8051,chr8,37630220,37630720,501,*,5.96,5.47,6.33,-0.87,0.000183,0.00282
8052,chr18,51150088,51150588,501,*,3.96,2.91,4.56,-1.65,0.000183,0.00282
8053,chr12,113727604,113728104,501,*,6,5.54,6.36,-0.82,0.000183,0.00282
8054,chr5,141832258,141832758,501,*,5.19,4.51,5.65,-1.14,0.000183,0.00282
8055,chr10,7686317,7686817,501,*,8.06,7.63,8.4,-0.77,0.000183,0.00283
8056,chr8,37142732,37143232,501,*,8.17,7.76,8.49,-0.73,0.000183,0.00283
8057,chr10,126902099,126902599,501,*,6.4,5.88,6.78,-0.9,0.000183,0.00283
8058,chr11,82701846,82702346,501,*,5.21,4.55,5.66,-1.11,0.000184,0.00283
8059,chr12,26298994,26299494,501,*,6.45,5.98,6.8,-0.83,0.000184,0.00283
8060,chr1,32715761,32716261,501,*,5.77,5.24,6.16,-0.92,0.000184,0.00283
8061,chr8,32715076,32715576,501,*,5.21,4.52,5.68,-1.15,0.000184,0.00284
8064,chr15,85124996,85125496,501,*,6.17,5.64,6.55,-0.9,0.000184,0.00284
8066,chr2,172308508,172309008,501,*,4.58,3.67,5.13,-1.46,0.000185,0.00284
8067,chr1,153597066,153597566,501,*,4.44,3.52,5,-1.48,0.000185,0.00284
8068,chr1,184792561,184793061,501,*,5.08,4.44,5.52,-1.07,0.000185,0.00284
8069,chr7,123570342,123570842,501,*,4.32,3.38,4.89,-1.51,0.000185,0.00284
8070,chr19,54881185,54881685,501,*,6.37,5.85,6.75,-0.9,0.000185,0.00284
8071,chr10,126748963,126749463,501,*,6.23,5.66,6.63,-0.97,0.000185,0.00284
8072,chr9,69204829,69205329,501,*,5.37,4.78,5.78,-1,0.000185,0.00285
8073,chr3,45508906,45509406,501,*,5.51,4.95,5.91,-0.96,0.000185,0.00285
8074,chr10,75250914,75251414,501,*,5.27,4.6,5.73,-1.13,0.000185,0.00285
8075,chr1,156040621,156041121,501,*,4.56,3.76,5.07,-1.31,0.000185,0.00285
8076,chr18,13425501,13426001,501,*,6.34,5.87,6.7,-0.84,0.000185,0.00285
8077,chr8,127247271,127247771,501,*,7.74,7.36,8.04,-0.68,0.000186,0.00285
8078,chr2,224104607,224105107,501,*,6.07,5.57,6.44,-0.87,0.000186,0.00285
8079,chr6,52839491,52839991,501,*,6.88,6.47,7.2,-0.73,0.000186,0.00285
8080,chr12,14185808,14186308,501,*,5.67,5.15,6.05,-0.9,0.000186,0.00285
8081,chr11,114384355,114384855,501,*,4.62,3.84,5.12,-1.28,0.000186,0.00285
8082,chr9,12814382,12814882,501,*,4.66,3.87,5.16,-1.29,0.000186,0.00285
8083,chr12,14836292,14836792,501,*,6.29,5.81,6.65,-0.84,0.000187,0.00286
8084,chr17,56756522,56757022,501,*,5.3,4.65,5.75,-1.1,0.000187,0.00286
8085,chr7,91527409,91527909,501,*,5.24,4.62,5.67,-1.05,0.000187,0.00287
8087,chr15,73225313,73225813,501,*,5.3,4.71,5.72,-1.01,0.000187,0.00287
8088,chr7,29877150,29877650,501,*,6.54,6.03,6.91,-0.88,0.000187,0.00287
8089,chr20,63060213,63060713,501,*,7.45,7.08,7.75,-0.67,0.000187,0.00287
8091,chrX,52424604,52425104,501,*,5.49,4.91,5.9,-0.99,0.000187,0.00288
8092,chr22,42717175,42717675,501,*,8.14,7.77,8.43,-0.66,0.000188,0.00288
8093,chr13,19860874,19861374,501,*,7.16,6.75,7.49,-0.74,0.000188,0.00288
8094,chr1,113888521,113889021,501,*,4.9,4.19,5.38,-1.19,0.000188,0.00288
8095,chr13,74047823,74048323,501,*,6.72,6.22,7.09,-0.87,0.000188,0.00288
8096,chr19,23283849,23284349,501,*,4.65,3.86,5.16,-1.3,0.000188,0.00288
8097,chr11,116499336,116499836,501,*,6.42,6,6.74,-0.74,0.000188,0.00288
8099,chr8,19536993,19537493,501,*,5.29,4.59,5.76,-1.17,0.000188,0.00289
8100,chr5,151315969,151316469,501,*,6.27,5.83,6.61,-0.78,0.000189,0.00289
8101,chr8,74073086,74073586,501,*,4.88,4.16,5.36,-1.2,0.000189,0.00289
8102,chr2,111032627,111033127,501,*,8.81,8.45,9.09,-0.65,0.000189,0.00289
8103,chr3,58167081,58167795,715,*,7.22,6.86,7.51,-0.64,0.000189,0.00289
8104,chr10,30510602,30511102,501,*,4.3,3.43,4.84,-1.41,0.000189,0.0029
8105,chr9,69157856,69158356,501,*,5.03,4.33,5.5,-1.17,0.000189,0.0029
8106,chr16,2856263,2856763,501,*,7.22,6.81,7.54,-0.72,0.000189,0.0029
8107,chr2,158644049,158644549,501,*,5.88,5.33,6.28,-0.95,0.000189,0.0029
8109,chr3,13057212,13057712,501,*,5.93,5.41,6.31,-0.89,0.000189,0.0029
8112,chr1,9385742,9386600,859,*,5.9,5.37,6.29,-0.92,0.00019,0.0029
8113,chr2,232853197,232853697,501,*,4.25,3.28,4.82,-1.54,0.00019,0.0029
8114,chr21,31117296,31117796,501,*,5.77,5.24,6.15,-0.91,0.00019,0.00291
8115,chr19,6551856,6552356,501,*,5.87,5.33,6.27,-0.94,0.00019,0.00291
8116,chr3,183544633,183545133,501,*,5.58,5.02,5.99,-0.97,0.00019,0.00291
8117,chr10,17010691,17011191,501,*,4.8,4.09,5.27,-1.18,0.00019,0.00291
8118,chr3,187841502,187842002,501,*,4.91,4.11,5.42,-1.31,0.00019,0.00291
8121,chr13,74070024,74070524,501,*,4.86,4.14,5.34,-1.19,0.000191,0.00291
8122,chr15,85413395,85413895,501,*,5.81,5.28,6.2,-0.93,0.000191,0.00292
8123,chr5,3633609,3634109,501,*,5.23,4.48,5.72,-1.24,0.000191,0.00292
8124,chr3,161163195,161163695,501,*,5.02,4.33,5.49,-1.15,0.000191,0.00292
8125,chr20,59351284,59351784,501,*,5.52,4.98,5.92,-0.93,0.000191,0.00292
8126,chr11,47869438,47869938,501,*,4.5,3.57,5.06,-1.48,0.000191,0.00292
8127,chr2,20093582,20094082,501,*,6.21,5.73,6.57,-0.84,0.000191,0.00292
8129,chr7,5558823,5559323,501,*,8.15,7.82,8.43,-0.61,0.000191,0.00292
8130,chr2,9074930,9075430,501,*,6.77,6.35,7.1,-0.75,0.000192,0.00292
8131,chr6,158720467,158720967,501,*,8.4,8.05,8.68,-0.63,0.000192,0.00292
8133,chr13,30607854,30608689,836,*,7.82,7.42,8.14,-0.72,0.000192,0.00293
8134,chr8,127788646,127789146,501,*,6.39,5.93,6.73,-0.8,0.000192,0.00293
8135,chr1,13665612,13666112,501,*,5.51,4.95,5.92,-0.97,0.000192,0.00293
8136,chr5,137833397,137833897,501,*,5.33,4.65,5.78,-1.13,0.000192,0.00293
8139,chr19,43809713,43810213,501,*,5.03,4.39,5.47,-1.08,0.000192,0.00293
8140,chr9,108761743,108762243,501,*,5.96,5.41,6.35,-0.95,0.000192,0.00293
8141,chr17,945629,946129,501,*,5.58,4.99,6,-1.01,0.000192,0.00293
8142,chr12,50247182,50247682,501,*,8.04,7.65,8.35,-0.71,0.000192,0.00293
8144,chr9,134624776,134625276,501,*,5.7,5.12,6.11,-0.98,0.000192,0.00293
8145,chr10,47438771,47439271,501,*,5.99,5.51,6.35,-0.84,0.000192,0.00293
8146,chr7,28408874,28409374,501,*,8.29,7.93,8.58,-0.65,0.000193,0.00293
8147,chr13,106182389,106182889,501,*,5.88,5.3,6.29,-0.99,0.000193,0.00293
8149,chr14,96100096,96101245,1150,*,6.21,5.76,6.55,-0.79,0.000193,0.00294
8150,chr10,75358940,75359440,501,*,4.77,4,5.27,-1.27,0.000193,0.00294
8151,chr13,28624317,28624817,501,*,5.75,5.2,6.14,-0.93,0.000193,0.00294
8152,chr3,2980602,2981102,501,*,3.84,2.71,4.47,-1.76,0.000194,0.00295
8154,chr3,10804071,10804571,501,*,4.16,3.18,4.74,-1.56,0.000194,0.00295
8155,chr11,128929462,128929962,501,*,5.99,5.49,6.36,-0.87,0.000194,0.00295
8157,chr11,122803407,122803907,501,*,6.45,6,6.79,-0.8,0.000194,0.00296
8158,chr6,16524224,16524724,501,*,4.82,4.11,5.29,-1.19,0.000195,0.00296
8161,chr17,35788384,35788884,501,*,5.53,4.98,5.93,-0.94,0.000195,0.00296
8164,chr16,11641720,11642220,501,*,5.14,4.51,5.57,-1.06,0.000195,0.00296
8165,chrX,132491155,132491655,501,*,5.58,4.93,6.03,-1.1,0.000195,0.00296
8166,chr5,167723215,167723715,501,*,6.29,5.86,6.63,-0.77,0.000195,0.00296
8167,chr9,120925932,120926432,501,*,6.52,6.1,6.85,-0.75,0.000195,0.00296
8169,chr4,106095297,106095797,501,*,3.59,2.29,4.27,-1.98,0.000196,0.00298
8170,chr7,12674853,12675353,501,*,4.46,3.45,5.04,-1.59,0.000196,0.00298
8171,chr20,43913565,43914065,501,*,6.17,5.7,6.52,-0.82,0.000196,0.00298
8172,chr11,1559170,1559670,501,*,8.54,8.18,8.83,-0.64,0.000196,0.00298
8174,chr6,144346968,144347468,501,*,5.38,4.67,5.85,-1.18,0.000197,0.00299
8175,chr9,36102924,36103424,501,*,6.11,5.63,6.48,-0.85,0.000197,0.00299
8176,chrX,104330200,104330700,501,*,3.44,1.97,4.16,-2.18,0.000197,0.00299
8177,chr13,51643133,51643633,501,*,4.66,3.82,5.19,-1.37,0.000197,0.00299
8178,chr3,124934572,124935072,501,*,5.11,4.42,5.57,-1.15,0.000197,0.00299
8179,chr20,13302554,13303054,501,*,6.58,6.12,6.93,-0.81,0.000197,0.003
8181,chr9,38076327,38076827,501,*,3.92,2.7,4.57,-1.86,0.000198,0.003
8182,chr20,38275741,38276241,501,*,5.75,5.18,6.16,-0.98,0.000198,0.003
8184,chr3,101518334,101518834,501,*,5.11,4.48,5.55,-1.08,0.000198,0.003
8185,chr7,40146927,40148215,1289,*,5.91,5.43,6.27,-0.84,0.000198,0.003
8186,chr12,38384757,38385257,501,*,7.56,7.18,7.87,-0.68,0.000198,0.003
8187,chr9,88106387,88106887,501,*,5.78,5.21,6.19,-0.98,0.000198,0.00301
8188,chr19,43470259,43470759,501,*,6.45,6.03,6.78,-0.76,0.000198,0.00301
8189,chr5,170485142,170485642,501,*,4.84,4,5.37,-1.37,0.000199,0.00301
8190,chr16,9183769,9184269,501,*,4.74,3.99,5.24,-1.25,0.000199,0.00301
8192,chr9,92711091,92711591,501,*,5.93,5.43,6.3,-0.86,0.000199,0.00301
8193,chr15,78619302,78619802,501,*,5.21,4.5,5.68,-1.18,0.000199,0.00301
8194,chr1,201454032,201454532,501,*,6.97,6.57,7.29,-0.72,0.000199,0.00301
8195,chr11,119144776,119145276,501,*,7.47,7.12,7.75,-0.64,0.000199,0.00301
8196,chr6,22763086,22763586,501,*,4.2,3.29,4.76,-1.47,0.000199,0.00301
8197,chr16,86424508,86425452,945,*,5.61,5.01,6.04,-1.02,0.000199,0.00301
8198,chr11,20609486,20609986,501,*,5.36,4.75,5.79,-1.04,0.000199,0.00301
8200,chr17,33038624,33039124,501,*,6.16,5.63,6.56,-0.93,0.000199,0.00302
8201,chr12,4855402,4855902,501,*,7.24,6.82,7.57,-0.74,0.000199,0.00302
8202,chr13,101706572,101707072,501,*,4.19,3.23,4.76,-1.53,2.00E-04,0.00303
8203,chr3,139283251,139283751,501,*,6.16,5.67,6.52,-0.85,2.00E-04,0.00303
8204,chrX,133185005,133185505,501,*,4.31,3.29,4.9,-1.61,2.00E-04,0.00303
8205,chr15,98077062,98077562,501,*,5.57,4.93,6.01,-1.08,2.00E-04,0.00303
8206,chr2,18047854,18048354,501,*,4.95,4.24,5.43,-1.19,2.00E-04,0.00303
8207,chr15,67039643,67040143,501,*,4.78,4.07,5.25,-1.18,2.00E-04,0.00303
8208,chr10,70518640,70519140,501,*,4.79,4.05,5.28,-1.23,0.000201,0.00303
8209,chr9,124366487,124366987,501,*,5.1,4.39,5.58,-1.18,0.000201,0.00303
8210,chr17,47239964,47240464,501,*,6.75,6.31,7.08,-0.76,0.000201,0.00303
8211,chr10,100006267,100006767,501,*,6.42,5.99,6.75,-0.76,0.000201,0.00303
8213,chr2,233226589,233227089,501,*,5.24,4.54,5.7,-1.17,0.000201,0.00303
8215,chr17,63433117,63433617,501,*,4.99,4.23,5.49,-1.25,0.000201,0.00304
8216,chr15,71447250,71447750,501,*,6.61,6.08,6.99,-0.91,0.000202,0.00304
8217,chr13,97141545,97142045,501,*,7.55,7.15,7.87,-0.72,0.000202,0.00305
8218,chr20,63977531,63978215,685,*,7.38,7.02,7.66,-0.64,0.000202,0.00305
8219,chr4,165351293,165351793,501,*,4.31,3.45,4.84,-1.39,0.000202,0.00305
8220,chr2,20415407,20415907,501,*,7.52,7.1,7.85,-0.75,0.000202,0.00305
8221,chr20,48544916,48545416,501,*,5.98,5.49,6.35,-0.86,0.000202,0.00305
8223,chr7,112272910,112273410,501,*,6.85,6.36,7.22,-0.86,0.000202,0.00305
8224,chr16,66928241,66928741,501,*,6.85,6.46,7.16,-0.7,0.000202,0.00305
8225,chr11,4626159,4626659,501,*,5.96,5.44,6.34,-0.9,0.000202,0.00305
8227,chr5,765354,765854,501,*,4.81,4.05,5.31,-1.25,0.000203,0.00306
8228,chr7,92620967,92621467,501,*,6.23,5.73,6.6,-0.87,0.000203,0.00306
8229,chr2,122052010,122052510,501,*,3.66,2.47,4.3,-1.83,0.000203,0.00306
8231,chr1,117535048,117535548,501,*,5.38,4.8,5.79,-0.99,0.000203,0.00306
8232,chr19,35143607,35144107,501,*,6.26,5.82,6.6,-0.78,0.000203,0.00306
8233,chr17,7992477,7992977,501,*,7.48,7.11,7.77,-0.66,0.000203,0.00306
8234,chr6,39209175,39209675,501,*,6.77,6.3,7.12,-0.83,0.000203,0.00306
8235,chr22,39235328,39235828,501,*,7.31,6.93,7.61,-0.68,0.000203,0.00306
8236,chr7,156935176,156935676,501,*,6.04,5.57,6.4,-0.83,0.000203,0.00307
8238,chr20,51318156,51318656,501,*,6.91,6.52,7.21,-0.69,0.000204,0.00307
8239,chr11,62004525,62005025,501,*,4.91,4.01,5.46,-1.45,0.000204,0.00307
8242,chr4,102210700,102211200,501,*,3.99,2.71,4.65,-1.95,0.000204,0.00307
8243,chrX,16889229,16889729,501,*,5.99,5.39,6.41,-1.02,0.000204,0.00307
8244,chr8,124961598,124962098,501,*,4.42,3.6,4.95,-1.35,0.000204,0.00307
8246,chr12,92080445,92080945,501,*,4.52,3.72,5.04,-1.32,0.000204,0.00307
8247,chr9,107174420,107174920,501,*,5.72,5.19,6.1,-0.91,0.000204,0.00308
8248,chr16,27839323,27839823,501,*,5.22,4.53,5.68,-1.14,0.000204,0.00308
8249,chr10,4775798,4776298,501,*,4.07,3.09,4.64,-1.55,0.000205,0.00308
8250,chr6,158761585,158762085,501,*,6.2,5.67,6.59,-0.92,0.000205,0.00308
8251,chr19,3073101,3073601,501,*,5.62,5.1,6.01,-0.91,0.000205,0.00309
8252,chr6,16683723,16684644,922,*,6.9,6.51,7.21,-0.7,0.000205,0.00309
8254,chr19,18093400,18093900,501,*,6.13,5.6,6.51,-0.91,0.000205,0.00309
8255,chr11,278308,278808,501,*,5.76,5.18,6.18,-1.01,0.000206,0.00309
8256,chrX,46408378,46408878,501,*,4.48,3.57,5.03,-1.47,0.000206,0.00309
8257,chr5,75320860,75321360,501,*,5.13,4.47,5.58,-1.11,0.000206,0.00309
8258,chr17,27600475,27600975,501,*,7.76,7.38,8.07,-0.69,0.000206,0.00309
8259,chr1,101357317,101357817,501,*,5.88,5.35,6.27,-0.92,0.000206,0.00309
8260,chr17,59310947,59311447,501,*,6.17,5.64,6.56,-0.91,0.000206,0.00309
8261,chrX,15947064,15947564,501,*,4.94,4.24,5.4,-1.17,0.000206,0.0031
8263,chr6,79544920,79545420,501,*,7.16,6.7,7.51,-0.81,0.000206,0.0031
8264,chr4,8495726,8496226,501,*,6.09,5.62,6.44,-0.82,0.000206,0.0031
8265,chr22,42729886,42730386,501,*,4.44,3.57,4.98,-1.41,0.000206,0.0031
8266,chr6,14211965,14212465,501,*,5.51,4.94,5.92,-0.99,0.000206,0.0031
8267,chr10,126062368,126062868,501,*,6.1,5.59,6.47,-0.88,0.000206,0.0031
8268,chr11,6431768,6432268,501,*,5.87,5.34,6.26,-0.91,0.000207,0.0031
8269,chr12,129911365,129911865,501,*,5.02,4.35,5.47,-1.12,0.000207,0.00311
8271,chr2,9179764,9180264,501,*,8.01,7.64,8.31,-0.67,0.000207,0.00311
8272,chrX,16911170,16911670,501,*,4.78,4.07,5.26,-1.19,0.000207,0.00311
8273,chr16,15973370,15973870,501,*,4.29,3.33,4.87,-1.53,0.000207,0.00311
8274,chr7,73430923,73431423,501,*,6.39,5.91,6.75,-0.83,0.000207,0.00311
8275,chr10,93293950,93294450,501,*,5.17,4.45,5.64,-1.19,0.000207,0.00311
8276,chr19,53511855,53512355,501,*,5.8,5.28,6.19,-0.91,0.000207,0.00311
8277,chr6,25788389,25788889,501,*,5.59,5.05,5.98,-0.93,0.000207,0.00311
8278,chr5,123119260,123119760,501,*,5.89,5.38,6.27,-0.89,0.000207,0.00311
8279,chr17,64278516,64279016,501,*,5.61,4.97,6.05,-1.09,0.000207,0.00311
8280,chr11,6379156,6379656,501,*,4.71,3.92,5.22,-1.3,0.000207,0.00311
8281,chr11,123249290,123249790,501,*,5.19,4.49,5.65,-1.16,0.000208,0.00311
8282,chr2,28950894,28951394,501,*,4.6,3.84,5.09,-1.25,0.000208,0.00311
8283,chr1,67149063,67149563,501,*,6.46,6.02,6.81,-0.79,0.000208,0.00312
8284,chr14,49992902,49993402,501,*,4.03,3,4.62,-1.62,0.000208,0.00312
8286,chr1,237879195,237879695,501,*,4.95,4.21,5.43,-1.22,0.000209,0.00313
8287,chrX,39730670,39731170,501,*,7.25,6.85,7.57,-0.72,0.000209,0.00313
8288,chr17,15909863,15910363,501,*,5.12,4.48,5.56,-1.08,0.000209,0.00313
8290,chr16,24326377,24326877,501,*,5.72,5.14,6.13,-0.98,0.000209,0.00313
8291,chr7,25012650,25013150,501,*,4.23,3.19,4.83,-1.65,0.000209,0.00313
8292,chr3,129888677,129889177,501,*,7.08,6.61,7.43,-0.82,0.00021,0.00314
8293,chr20,31720070,31720570,501,*,8.92,8.54,9.22,-0.68,0.00021,0.00314
8294,chr14,77186822,77187322,501,*,5.64,5.08,6.04,-0.96,0.00021,0.00314
8295,chr17,50933414,50933914,501,*,6.28,5.81,6.63,-0.81,0.00021,0.00314
8298,chr8,74173848,74174348,501,*,4.55,3.72,5.08,-1.35,0.000211,0.00315
8299,chr2,124585261,124585761,501,*,6.53,6.09,6.86,-0.78,0.000211,0.00315
8300,chr19,55809361,55809861,501,*,6.66,6.22,7,-0.78,0.000211,0.00315
8301,chr3,55416251,55416751,501,*,4.01,3,4.6,-1.6,0.000211,0.00316
8302,chr5,5390188,5390688,501,*,4.4,3.55,4.93,-1.38,0.000211,0.00316
8303,chr2,31980697,31981197,501,*,5.7,5.17,6.09,-0.93,0.000211,0.00316
8304,chr7,45241182,45241682,501,*,5.31,4.68,5.75,-1.08,0.000211,0.00316
8305,chr3,58065690,58066190,501,*,4.95,4.25,5.42,-1.17,0.000211,0.00316
8306,chr7,36526882,36527382,501,*,6.29,5.79,6.66,-0.87,0.000211,0.00316
8307,chr14,99272676,99274102,1427,*,7.75,7.41,8.03,-0.62,0.000211,0.00316
8308,chr7,8724041,8724541,501,*,5.67,5.15,6.05,-0.91,0.000212,0.00316
8309,chr10,119807896,119808396,501,*,5.58,5,6,-0.99,0.000212,0.00316
8311,chr9,76400467,76400967,501,*,4.6,3.82,5.11,-1.28,0.000212,0.00316
8313,chr1,150895570,150896070,501,*,6.16,5.6,6.56,-0.96,0.000212,0.00316
8314,chr15,52012988,52013877,890,*,4.76,4.04,5.24,-1.2,0.000212,0.00316
8316,chr2,237196791,237197291,501,*,5.42,4.83,5.84,-1.01,0.000212,0.00316
8317,chr2,96315221,96315721,501,*,6.05,5.54,6.43,-0.89,0.000212,0.00316
8318,chr8,125557543,125558043,501,*,6.34,5.85,6.7,-0.85,0.000212,0.00316
8319,chr8,47323394,47323894,501,*,6.93,6.46,7.28,-0.82,0.000212,0.00316
8322,chr11,34250978,34251478,501,*,8.46,8.09,8.75,-0.66,0.000212,0.00317
8323,chr3,168002960,168003460,501,*,5.77,5.24,6.16,-0.91,0.000212,0.00317
8324,chr7,6448196,6448696,501,*,7.49,7.09,7.81,-0.72,0.000212,0.00317
8325,chr1,39676906,39677406,501,*,5,4.3,5.48,-1.18,0.000213,0.00317
8326,chr7,41832792,41833292,501,*,6.13,5.54,6.54,-1,0.000213,0.00317
8327,chr11,44978684,44979184,501,*,6.37,5.9,6.72,-0.81,0.000213,0.00317
8329,chr1,58570751,58571251,501,*,5.38,4.8,5.79,-0.99,0.000213,0.00317
8330,chr19,1761212,1761712,501,*,6,5.49,6.37,-0.88,0.000213,0.00318
8332,chr5,122076671,122077171,501,*,8.35,7.93,8.68,-0.75,0.000213,0.00318
8333,chr4,15695171,15695671,501,*,4.87,4.13,5.36,-1.23,0.000213,0.00318
8334,chr10,24821946,24822446,501,*,4.53,3.71,5.05,-1.34,0.000213,0.00318
8335,chr16,4360607,4361107,501,*,7.93,7.56,8.22,-0.66,0.000213,0.00318
8336,chr5,58466878,58467378,501,*,4.79,3.89,5.33,-1.44,0.000213,0.00318
8337,chr1,15985578,15986078,501,*,5.91,5.39,6.29,-0.9,0.000214,0.00318
8338,chr13,44796861,44797361,501,*,4.94,4.2,5.43,-1.22,0.000214,0.00318
8340,chr9,77807239,77807739,501,*,4.32,3.45,4.86,-1.42,0.000214,0.00319
8341,chr2,200428253,200428753,501,*,3.8,2.58,4.45,-1.87,0.000214,0.00319
8342,chr14,77302878,77303378,501,*,6.73,6.24,7.1,-0.86,0.000214,0.00319
8343,chr12,68334111,68334611,501,*,4.88,4.16,5.36,-1.19,0.000214,0.00319
8344,chr7,26910144,26910644,501,*,5.83,5.18,6.28,-1.1,0.000214,0.00319
8345,chr1,226708440,226708940,501,*,5.59,5,6,-1,0.000214,0.00319
8346,chr6,52724402,52724902,501,*,5.53,4.99,5.92,-0.93,0.000215,0.00319
8347,chr7,100915009,100915509,501,*,5.16,4.48,5.62,-1.14,0.000215,0.00319
8349,chr17,56915714,56916214,501,*,6.8,6.36,7.13,-0.77,0.000215,0.00319
8350,chr2,222950909,222951409,501,*,4.76,4.05,5.23,-1.18,0.000215,0.0032
8352,chr16,19095000,19095500,501,*,4.66,3.8,5.19,-1.39,0.000215,0.0032
8353,chr7,102125162,102125662,501,*,6.13,5.63,6.5,-0.87,0.000216,0.0032
8356,chr5,176784161,176784661,501,*,5.98,5.49,6.34,-0.86,0.000216,0.00321
8358,chr13,73090364,73090864,501,*,8.78,8.35,9.1,-0.76,0.000216,0.00321
8361,chr19,4556409,4556909,501,*,7.3,6.92,7.6,-0.67,0.000216,0.00321
8362,chr2,26696281,26696781,501,*,7.51,7.15,7.8,-0.65,0.000216,0.00321
8363,chr8,100788815,100789315,501,*,6.99,6.55,7.33,-0.77,0.000216,0.00321
8364,chrX,110167953,110168453,501,*,5.85,5.37,6.21,-0.84,0.000216,0.00321
8365,chr17,40895438,40895938,501,*,4.34,3.46,4.87,-1.41,0.000216,0.00321
8366,chr3,160006440,160006940,501,*,6.47,6.01,6.82,-0.81,0.000217,0.00321
8367,chr18,78069726,78070226,501,*,4.03,3.04,4.61,-1.57,0.000217,0.00321
8369,chr2,234135744,234136244,501,*,7.96,7.59,8.26,-0.67,0.000217,0.00322
8370,chr8,28258926,28259426,501,*,3.86,2.74,4.48,-1.74,0.000217,0.00322
8371,chr3,72591789,72592289,501,*,5.54,4.99,5.93,-0.94,0.000217,0.00322
8372,chr10,30374234,30374734,501,*,4.99,4.25,5.48,-1.23,0.000217,0.00322
8374,chr4,110970582,110971082,501,*,4.05,3.03,4.64,-1.61,0.000217,0.00322
8375,chr2,231634471,231634971,501,*,6.04,5.56,6.39,-0.83,0.000217,0.00322
8376,chr18,10463974,10464474,501,*,5.65,5.13,6.04,-0.91,0.000218,0.00322
8378,chr1,162197704,162198204,501,*,5.27,4.67,5.7,-1.03,0.000218,0.00322
8380,chr1,21490736,21491236,501,*,5.9,5.39,6.28,-0.88,0.000218,0.00322
8381,chrX,57822333,57822833,501,*,3.76,2.61,4.39,-1.78,0.000218,0.00323
8382,chr8,36917812,36918312,501,*,3.95,2.88,4.56,-1.68,0.000218,0.00323
8383,chr12,11745910,11746410,501,*,5.3,4.66,5.75,-1.08,0.000218,0.00323
8385,chr13,48155035,48155535,501,*,3.87,2.51,4.56,-2.04,0.000218,0.00323
8386,chrX,133434285,133434785,501,*,4.47,3.65,4.98,-1.33,0.000218,0.00323
8387,chr11,70104404,70104904,501,*,5.7,5.07,6.14,-1.07,0.000218,0.00323
8388,chr10,70649503,70650003,501,*,6,5.49,6.38,-0.89,0.000219,0.00324
8390,chr6,145148369,145148869,501,*,5.38,4.7,5.84,-1.14,0.000219,0.00324
8392,chr2,234705066,234705566,501,*,4.3,3.34,4.87,-1.52,0.000219,0.00324
8394,chr15,89040791,89041291,501,*,7.05,6.64,7.38,-0.74,0.000219,0.00325
8399,chr6,36852734,36853234,501,*,4.41,3.38,5,-1.61,0.00022,0.00325
8400,chr13,48950461,48950961,501,*,5.55,5,5.94,-0.94,0.00022,0.00325
8401,chr20,1379079,1379579,501,*,5.22,4.6,5.65,-1.05,0.00022,0.00325
8402,chr6,152490821,152491321,501,*,3.7,2.49,4.35,-1.86,0.00022,0.00326
